,name,city,state,search_string,url,geocode,lat,lon
224,Play It Again Sports,Latham,NEW YORK,"Play It Again Sports, Latham, NEW YORK",https://www.playitagainsports.com/locations/latham-ny,"(42.7623952, -73.7977354)",42.7623952,-73.7977354
225,Play It Again Sports,Massapequa,NEW YORK,"Play It Again Sports, Massapequa, NEW YORK",https://www.playitagainsports.com/locations/massapequa-ny,"(40.6805567, -73.4308946)",40.6805567,-73.4308946
226,Play It Again Sports,New Hartford,NEW YORK,"Play It Again Sports, New Hartford, NEW YORK",https://www.playitagainsports.com/locations/new-hartford-ny,"(43.09483420000001, -75.3049331)",43.09483420000001,-75.3049331
227,Play It Again Sports,North Syracuse,NEW YORK,"Play It Again Sports, North Syracuse, NEW YORK",https://www.playitagainsports.com/locations/north-syracuse-ny,"(43.05535099999999, -76.0727772)",43.05535099999999,-76.0727772
228,Play It Again Sports,Oceanside,NEW YORK,"Play It Again Sports, Oceanside, NEW YORK",https://www.playitagainsports.com/locations/oceanside-ny,"(40.6398196, -73.6415595)",40.6398196,-73.6415595
229,Play It Again Sports,Plattsburgh,NEW YORK,"Play It Again Sports, Plattsburgh, NEW YORK",https://www.playitagainsports.com/locations/plattsburgh-ny,"(44.6989467, -73.47640009999999)",44.6989467,-73.47640009999999
230,Play It Again Sports,Rochester,NEW YORK,"Play It Again Sports, Rochester, NEW YORK",https://www.playitagainsports.com/locations/rochester-ny,"(43.0889102, -77.6452541)",43.0889102,-77.6452541
231,Second Gear,Asheville,NORTH CAROLINA,"Second Gear, Asheville, NORTH CAROLINA",https://secondgearwnc.com/,"(35.5875986, -82.5687514)",35.5875986,-82.5687514
232,Base Camp BE,Banner Elk,NORTH CAROLINA,"Base Camp BE, Banner Elk, NORTH CAROLINA",https://www.facebook.com/BaseCampBE/,"(36.1601785, -81.8699723)",36.1601785,-81.8699723
233,Regear Outdoors,Boone,NORTH CAROLINA,"Regear Outdoors, Boone, NORTH CAROLINA",http://regearnc.com/,"(36.2174826, -81.6861646)",36.2174826,-81.6861646
234,Next Venture Outdoors,Brevard,NORTH CAROLINA,"Next Venture Outdoors, Brevard, NORTH CAROLINA",http://www.nextventureoutdoors.com/,"(35.2355461, -82.7326431)",35.2355461,-82.7326431
235,Gear Goat XCHG,Charlotte,NORTH CAROLINA,"Gear Goat XCHG, Charlotte, NORTH CAROLINA",https://geargoatx.com/,"(35.2204222, -80.81698449999999)",35.2204222,-80.81698449999999
236,Play It Again Sports,Asheville,NORTH CAROLINA,"Play It Again Sports, Asheville, NORTH CAROLINA",https://www.playitagainsports.com/locations/asheville-nc,"(35.5863902, -82.5095607)",35.5863902,-82.5095607
237,Play It Again Sports,Burlington,NORTH CAROLINA,"Play It Again Sports, Burlington, NORTH CAROLINA",https://www.playitagainsports.com/locations/burlington-nc,"(36.0803651, -79.5065867)",36.0803651,-79.5065867
238,Play It Again Sports,Cary,NORTH CAROLINA,"Play It Again Sports, Cary, NORTH CAROLINA",https://www.playitagainsports.com/locations/cary-nc,"(35.759972, -78.7359228)",35.759972,-78.7359228
239,Play It Again Sports,Charlotte,NORTH CAROLINA,"Play It Again Sports, Charlotte, NORTH CAROLINA",https://www.playitagainsports.com/locations/charlotte-nc,"(35.08843220000001, -80.86343289999999)",35.08843220000001,-80.86343289999999
240,Play It Again Sports,Durham,NORTH CAROLINA,"Play It Again Sports, Durham, NORTH CAROLINA",https://www.playitagainsports.com/locations/durham-nc,"(35.9554877, -78.9933762)",35.9554877,-78.9933762
241,Play It Again Sports,Fayetteville,NORTH CAROLINA,"Play It Again Sports, Fayetteville, NORTH CAROLINA",https://www.playitagainsports.com/locations/fayetteville-nc,"(35.065732, -78.953288)",35.065732,-78.953288
242,Play It Again Sports,Greensboro,NORTH CAROLINA,"Play It Again Sports, Greensboro, NORTH CAROLINA",https://www.playitagainsports.com/locations/greensboro-nc,"(36.113731, -79.836165)",36.113731,-79.836165
243,Play It Again Sports,Greenville,NORTH CAROLINA,"Play It Again Sports, Greenville, NORTH CAROLINA",https://www.playitagainsports.com/locations/greenville-nc,"(35.5723323, -77.4071811)",35.5723323,-77.4071811
244,Play It Again Sports,Holly Springs,NORTH CAROLINA,"Play It Again Sports, Holly Springs, NORTH CAROLINA",https://www.playitagainsports.com/locations/holly-springs-nc,"(35.6554366, -78.83586140000001)",35.6554366,-78.83586140000001
245,Play It Again Sports,Mooresville,NORTH CAROLINA,"Play It Again Sports, Mooresville, NORTH CAROLINA",https://www.playitagainsports.com/locations/mooresville-nc,"(35.60037490000001, -80.8129869)",35.60037490000001,-80.8129869
246,Play It Again Sports,Raleigh,NORTH CAROLINA,"Play It Again Sports, Raleigh, NORTH CAROLINA",https://www.playitagainsports.com/locations/raleigh-nc,"(35.8696367, -78.6230594)",35.8696367,-78.6230594
247,Play It Again Sports,Wilmington,NORTH CAROLINA,"Play It Again Sports, Wilmington, NORTH CAROLINA",https://www.playitagainsports.com/locations/wilmington-nc,"(34.1784358, -77.8918303)",34.1784358,-77.8918303
248,Play It Again Sports,Winston-Salem,NORTH CAROLINA,"Play It Again Sports, Winston-Salem, NORTH CAROLINA",https://www.playitagainsports.com/locations/winston-salem-nc,"(36.0851666, -80.3487997)",36.0851666,-80.3487997
249,Play It Again Sports,Fargo,NORTH DAKOTA,"Play It Again Sports, Fargo, NORTH DAKOTA",https://www.playitagainsports.com/locations/fargo-nd,"(46.8415201, -96.8625094)",46.8415201,-96.8625094
250,Play It Again Sports,Grand Forks,NORTH DAKOTA,"Play It Again Sports, Grand Forks, NORTH DAKOTA",https://www.playitagainsports.com/locations/grand-forks-nd,"(47.902053, -97.04799430000001)",47.902053,-97.04799430000001
251,Play It Again Sports,Canton,OHIO,"Play It Again Sports, Canton, OHIO",https://www.playitagainsports.com/locations/canton-oh,"(40.8541966, -81.4251895)",40.8541966,-81.4251895
252,Play It Again Sports,Centerville,OHIO,"Play It Again Sports, Centerville, OHIO",https://www.playitagainsports.com/locations/centerville-oh,"(39.6458386, -84.1529637)",39.6458386,-84.1529637
253,Play It Again Sports,Cincinnati x3,OHIO,"Play It Again Sports, Cincinnati x3, OHIO",https://www.playitagainsports.com/locations/cincinnati-oh-kings-auto-mall,"(39.153638, -84.40375499999999)",39.153638,-84.40375499999999
254,Play It Again Sports,Columbus x2,OHIO,"Play It Again Sports, Columbus x2, OHIO",https://www.playitagainsports.com/locations/columbus-oh-east,"(39.9533337, -82.8370754)",39.9533337,-82.8370754
255,Play It Again Sports,Cuyahoga Falls,OHIO,"Play It Again Sports, Cuyahoga Falls, OHIO",https://www.playitagainsports.com/locations/cuyahoga-falls-oh,"(41.120263, -81.474705)",41.120263,-81.474705
256,Play It Again Sports,Hilliard,OHIO,"Play It Again Sports, Hilliard, OHIO",https://www.playitagainsports.com/locations/hilliard-oh,"(40.033055, -83.1425196)",40.033055,-83.1425196
257,Play It Again Sports,Lyndhurst,OHIO,"Play It Again Sports, Lyndhurst, OHIO",https://www.playitagainsports.com/locations/lyndhurst-oh,"(41.5206104, -81.4831079)",41.5206104,-81.4831079
258,Play It Again Sports,North Olmsted,OHIO,"Play It Again Sports, North Olmsted, OHIO",https://www.playitagainsports.com/locations/north-olmsted-oh,"(41.4205589, -81.901123)",41.4205589,-81.901123
259,Play It Again Sports,Springdale,OHIO,"Play It Again Sports, Springdale, OHIO",https://www.playitagainsports.com/locations/springdale-oh,"(39.2915472, -84.4679929)",39.2915472,-84.4679929
260,Play It Again Sports,Toledo,OHIO,"Play It Again Sports, Toledo, OHIO",https://www.playitagainsports.com/locations/toledo-oh,"(41.7019611, -83.6577464)",41.7019611,-83.6577464
261,Play It Again Sports,Twinsburg,OHIO,"Play It Again Sports, Twinsburg, OHIO",https://www.playitagainsports.com/locations/twinsburg-oh,"(41.307251, -81.44188989999999)",41.307251,-81.44188989999999
262,Play It Again Sports,West Chester,OHIO,"Play It Again Sports, West Chester, OHIO",https://www.playitagainsports.com/locations/cincinnati-oh-west-chester%20,"(39.3559835, -84.3636221)",39.3559835,-84.3636221
263,Play It Again Sports,Westerville,OHIO,"Play It Again Sports, Westerville, OHIO",https://www.playitagainsports.com/locations/westerville-oh,"(40.1444925, -82.9228643)",40.1444925,-82.9228643
264,Pay It Again Sports,Norman,OKLAHOMA,"Pay It Again Sports, Norman, OKLAHOMA",https://www.playitagainsports.com/locations/norman-ok,"(35.2199888, -97.47418909999999)",35.2199888,-97.47418909999999
265,Pay It Again Sports,Shawnee,OKLAHOMA,"Pay It Again Sports, Shawnee, OKLAHOMA",https://www.playitagainsports.com/locations/shawnee-ok,"(35.3755556, -96.9286111)",35.3755556,-96.9286111
266,Pay It Again Sports,Tulsa,OKLAHOMA,"Pay It Again Sports, Tulsa, OKLAHOMA",https://www.playitagainsports.com/locations/tulsa-ok,"(36.0339929, -95.88391399999999)",36.0339929,-95.88391399999999
267,Get ‘N Gear,Ashland,OREGON,"Get ‘N Gear, Ashland, OREGON",https://www.facebook.com/Get-N-Gear-371717412904171/,"(42.19823299999999, -122.7087537)",42.19823299999999,-122.7087537
268,Get ‘N Gear,Medford,OREGON,"Get ‘N Gear, Medford, OREGON",https://www.facebook.com/pages/category/Outdoor-Equipment-Store/Get-n-Gear-Medford-707705969425374/,"(42.19823299999999, -122.7087537)",42.19823299999999,-122.7087537
269,The Gear Fix,Bend,OREGON,"The Gear Fix, Bend, OREGON",http://gearfix.com/,"(44.0509619, -121.314901)",44.0509619,-121.314901
270,TruNorthwest Gear Exchange,Bend,OREGON,"TruNorthwest Gear Exchange, Bend, OREGON",https://trunorthwest.com/,,,
271,Peak Sports Outdoor Shop,Corvallis,OREGON,"Peak Sports Outdoor Shop, Corvallis, OREGON",https://www.peaksportscorvallis.com/,"(44.565228, -123.258841)",44.565228,-123.258841
272,2nd Wind Sports,Hood River,OREGON,"2nd Wind Sports, Hood River, OREGON",https://2ndwind-sports.com/,"(45.7082972, -121.5126165)",45.7082972,-121.5126165
273,Eugene Gear Traders,Eugene,OREGON,"Eugene Gear Traders, Eugene, OREGON",https://www.eugenegeartraders.com/,"(44.0545783, -123.096374)",44.0545783,-123.096374
274,Next Adventure﻿,Portland,OREGON,"Next Adventure﻿, Portland, OREGON",https://nextadventure.net/bargain-basement,"(45.5194848, -122.6604253)",45.5194848,-122.6604253
275,Next Adventure﻿,Sandy,OREGON,"Next Adventure﻿, Sandy, OREGON",https://nextadventure.net/bargain-basement,"(45.3966833, -122.2675556)",45.3966833,-122.2675556
276,Play It Again Sports,Beaverton,OREGON,"Play It Again Sports, Beaverton, OREGON",https://www.playitagainsports.com/locations/beaverton-or,"(45.4855133, -122.7722088)",45.4855133,-122.7722088
277,Play It Again Sports,Corvallis,OREGON,"Play It Again Sports, Corvallis, OREGON",https://www.playitagainsports.com/locations/corvallis-or,"(44.580732, -123.260023)",44.580732,-123.260023
278,Play It Again Sports,Eugene,OREGON,"Play It Again Sports, Eugene, OREGON",https://www.playitagainsports.com/locations/eugene-or,"(44.030033, -123.0911278)",44.030033,-123.0911278
279,Recyclist Unlimited,Doylestown (the closest option for finding used climb and ski gear Philadelphia),PENNSYLVANIA,"Recyclist Unlimited, Doylestown (the closest option for finding used climb and ski gear Philadelphia), PENNSYLVANIA",https://recyclistunlimited.com/,"(40.3501092, -75.16639839999999)",40.3501092,-75.16639839999999
280,3 Rivers Outdoor Co.,Pittsburgh,PENNSYLVANIA,"3 Rivers Outdoor Co., Pittsburgh, PENNSYLVANIA",https://3riversoutdoor.com/used-gear,"(40.4319146, -79.89366369999999)",40.4319146,-79.89366369999999
281,Play It Again Sports,Berwyn,PENNSYLVANIA,"Play It Again Sports, Berwyn, PENNSYLVANIA",https://www.playitagainsports.com/locations/berwyn-pa,"(40.0444952, -75.44786409999999)",40.0444952,-75.44786409999999
282,Play It Again Sports,Greensburg,PENNSYLVANIA,"Play It Again Sports, Greensburg, PENNSYLVANIA",https://www.playitagainsports.com/locations/greensburg-pa,"(40.3076899, -79.5773926)",40.3076899,-79.5773926
283,Play It Again Sports,Lancaster,PENNSYLVANIA,"Play It Again Sports, Lancaster, PENNSYLVANIA",https://www.playitagainsports.com/locations/lancaster-pa,"(40.075397, -76.32890320000001)",40.075397,-76.32890320000001
284,2nd Time Around Sports,Cranston,RHODE ISLAND,"2nd Time Around Sports, Cranston, RHODE ISLAND",https://www.2ndtimearoundsports.com/,"(41.78834920000001, -71.4717728)",41.78834920000001,-71.4717728
285,Play It Again Sports,Columbia,SOUTH CAROLINA,"Play It Again Sports, Columbia, SOUTH CAROLINA",https://www.playitagainsports.com/locations/columbia-sc,"(34.0694205, -81.15342989999999)",34.0694205,-81.15342989999999
286,Play It Again Sports,Greenville,SOUTH CAROLINA,"Play It Again Sports, Greenville, SOUTH CAROLINA",https://www.playitagainsports.com/locations/greenville-sc,"(34.848131, -82.337372)",34.848131,-82.337372
287,Play It Again Sports,Mount Pleasant,SOUTH CAROLINA,"Play It Again Sports, Mount Pleasant, SOUTH CAROLINA",https://www.playitagainsports.com/locations/mount-pleasant-sc,"(32.8107376, -79.8652877)",32.8107376,-79.8652877
288,Play It Again Sports,Rock Hill,SOUTH CAROLINA,"Play It Again Sports, Rock Hill, SOUTH CAROLINA",https://www.playitagainsports.com/locations/rock-hill-sc,"(34.9680825, -80.9973524)",34.9680825,-80.9973524
289,Play It Again Sports,Spartanburg,SOUTH CAROLINA,"Play It Again Sports, Spartanburg, SOUTH CAROLINA",https://www.playitagainsports.com/locations/spartanburg-sc,"(34.9213471, -81.9858822)",34.9213471,-81.9858822
290,Play It Again Sports,Rapid City,SOUTH DAKOTA,"Play It Again Sports, Rapid City, SOUTH DAKOTA",https://www.playitagainsports.com/locations/rapid-city-sd,"(44.08970069999999, -103.201388)",44.08970069999999,-103.201388
291,Play It Again Sports,Sioux Falls,SOUTH DAKOTA,"Play It Again Sports, Sioux Falls, SOUTH DAKOTA",https://www.playitagainsports.com/locations/sioux-falls-sd,"(43.512011, -96.750518)",43.512011,-96.750518
292,Four Bridges Outfitters,Chattanooga,TENNESSEE,"Four Bridges Outfitters, Chattanooga, TENNESSEE",http://www.fourbridgesoutfitters.com/,"(35.0653805, -85.3091925)",35.0653805,-85.3091925
293,The Gear Closet,Chattanooga,TENNESSEE,"The Gear Closet, Chattanooga, TENNESSEE",https://gearcloset.org/,"(35.0546432, -85.28159600000001)",35.0546432,-85.28159600000001
294,Outdoor Gear Revival,Knoxville,TENNESSEE,"Outdoor Gear Revival, Knoxville, TENNESSEE",https://outdoorgearrevivalknox.com/,"(35.9337437, -83.9970591)",35.9337437,-83.9970591
295,Orbital Outdoors,Nashville,TENNESSEE,"Orbital Outdoors, Nashville, TENNESSEE",https://www.orbitalclimbing.com/,,,
296,Play It Again Sports,Brentwood,TENNESSEE,"Play It Again Sports, Brentwood, TENNESSEE",https://www.playitagainsports.com/locations/brentwood-tn,"(35.965716, -86.81490939999999)",35.965716,-86.81490939999999
297,Play It Again Sports,Clarksville,TENNESSEE,"Play It Again Sports, Clarksville, TENNESSEE",https://www.playitagainsports.com/locations/clarksville-tn,"(36.5885797, -87.2952396)",36.5885797,-87.2952396
298,Play It Again Sports,Hendersonville,TENNESSEE,"Play It Again Sports, Hendersonville, TENNESSEE",https://www.playitagainsports.com/locations/hendersonville-tn,"(36.3193501, -86.5972269)",36.3193501,-86.5972269
299,Play It Again Sports,Knoxville,TENNESSEE,"Play It Again Sports, Knoxville, TENNESSEE",https://www.playitagainsports.com/locations/knoxville-tn,"(35.9111858, -84.1002808)",35.9111858,-84.1002808
300,Play It Again Sports,Murfreesboro,TENNESSEE,"Play It Again Sports, Murfreesboro, TENNESSEE",https://www.playitagainsports.com/locations/murfreesboro-tn,"(35.8566473, -86.4295581)",35.8566473,-86.4295581
301,Play It Again Sports,Nashville,TENNESSEE,"Play It Again Sports, Nashville, TENNESSEE",https://www.playitagainsports.com/locations/nashville-tn,"(36.0769541, -86.9489977)",36.0769541,-86.9489977
302,Play It Again Sports,Austin x2,TEXAS,"Play It Again Sports, Austin x2, TEXAS",https://www.playitagainsports.com/locations/austin-tx-north,"(30.35902789999999, -97.7391281)",30.35902789999999,-97.7391281
303,Play It Again Sports,Cedar Park,TEXAS,"Play It Again Sports, Cedar Park, TEXAS",https://www.playitagainsports.com/locations/cedar-park-tx,"(30.4706353, -97.79956159999999)",30.4706353,-97.79956159999999
304,Play It Again Sports,McKinney,TEXAS,"Play It Again Sports, McKinney, TEXAS",https://www.playitagainsports.com/locations/mckinney-tx,"(33.2110525, -96.6362663)",33.2110525,-96.6362663
305,Play It Again Sports,Plano,TEXAS,"Play It Again Sports, Plano, TEXAS",https://www.playitagainsports.com/locations/plano-tx,"(33.02481460000001, -96.7986298)",33.02481460000001,-96.7986298
306,Play It Again Sports,San Antonio,TEXAS,"Play It Again Sports, San Antonio, TEXAS",https://www.playitagainsports.com/locations/san-antonio-tx-north,"(29.5780556, -98.4755556)",29.5780556,-98.4755556
307,The Gear Room﻿,Cottonwood Heights,UTAH,"The Gear Room﻿, Cottonwood Heights, UTAH",https://thegearroomslc.com/,"(40.62136940000001, -111.7978925)",40.62136940000001,-111.7978925
308,Moab Gear Trader,Moab,UTAH,"Moab Gear Trader, Moab, UTAH",https://moabgeartrader.com/,"(38.5689019, -109.5512413)",38.5689019,-109.5512413
309,Switchback Sports,Park City,UTAH,"Switchback Sports, Park City, UTAH",https://www.switchbacksports.com/,"(40.657071, -111.504397)",40.657071,-111.504397
310,Gear Rush,Salt Lake City,UTAH,"Gear Rush, Salt Lake City, UTAH",http://gearrush.com/,"(40.7199067, -111.8927001)",40.7199067,-111.8927001
